0.462	1.388
3.353	1.503
41.162	0.462
45.788	1.123
76.312	0.462
271.488	1.123
277.963	1.388
283.008	2.228
288.415	1.018
309.677	0.859
326.062	0.925
37.462	2.775
50.721	2.21
71.688	2.312
109.613	2.312
293.688	2.312
316.35	2.128
340.4	2.312
346.104	2.415
351.038	2.312
84.638	3.502
135.513	3.238
277.778	6.012
42.088	4.163
130.425	4.348
288.947	4.278
46.881	5.844
268.25	5.273
273.235	5.704
283.204	7.184
59.354	6.115
292.568	7.814
304.252	7.814
325.138	6.012
50.412	6.938
53.188	6.938
126.262	7.4
342.386	7.155
1.285	8.479
38.388	7.863
133.662	7.863
26.825	9.25
43.475	9.25
83.712	8.788
78.163	9.712
102.328	9.828
10.021	10.74
289.525	10.822
327.103	10.753
22.398	11.562
97.588	11.562
280.333	12.198
300.162	11.562
337.759	14.815
340.4	11.562
345.701	12.488
72.612	12.488
125.338	12.488
295.946	15.725
305.713	13.228
47.469	16.019
291.838	15.263
302.339	16.568
328.838	15.725
277.5	16.372
337.047	17.228
74.462	18.038
97.472	17.922
272.297	17.922
324.213	18.302
348.147	17.922
1.572	18.963
79.19	19.579
43.115	20.504
281.662	19.888
301.088	20.548
326.062	21.491
332.229	19.785
142.296	20.915
339.23	22.01
310.646	21.635
219.379	22.56
267.788	22.398
274.262	22.662
305.713	22.662
317.411	25.846
321.252	23.125
327.912	23.403
0.462	23.588
4.163	23.588
19.888	23.588
46.99	23.865
292.174	24.092
297.468	26.845
299.238	23.588
303.594	28.093
333.463	25.269
281.547	25.322
308.719	25.438
35.715	26.979
132.622	26.478
137.783	26.951
215.248	26.362
218.578	27.103
339.012	26.098
383.528	26.247
11.562	28.028
121.329	27.185
221.538	27.288
324.398	27.75
329.358	28.386
16.65	28.398
200.263	28.213
248.247	28.328
311.147	28.097
146.51	29.754
205.504	29.24
254.94	29.754
293.688	29.138
317.275	29.322
349.804	29.035
141.165	30.679
210.438	30.062
216.314	31.151
261.59	30.618
287.315	30.679
354.738	30.525
8.031	31.744
21.738	30.988
124.228	30.988
129.654	30.885
134.588	30.988
326.941	33.346
13.497	32.417
38.285	32.529
223.503	32.028
3.238	32.838
240.302	32.838
245.485	33.454
322.178	32.838
335.415	33.146
150.197	33.647
251.138	34.502
301.55	34.225
307.378	34.225
27.75	35.15
51.338	35.428
144.763	34.688
206.922	34.688
227.55	35.15
257.715	34.996
340.747	34.803
180.529	35.715
289.988	35.613
6.349	36.622
197.395	36.815
249.928	38.565
1.388	37.462
202.365	38.051
232.453	37.37
242.392	38.051
275.928	37.462
297.272	37.347
319.279	37.36
41.265	38.696
148	38.85
235.211	40.599
270.562	38.388
285.026	38.808
228.568	38.942
383.875	39.312
4.163	41.667
177.692	40.608
224.312	40.238
304.451	40.322
310.153	39.868
325.754	40.135
9.712	41.162
127.496	41.265
157.096	41.06
169.018	41.471
220.612	41.162
247.438	41.162
278.785	41.779
299.238	41.902
117.012	42.088
151.574	42.592
215.988	42.088
229.274	42.592
264.088	43.475
239.39	43.29
257.921	43.115
73.538	43.938
173.54	44.246
229.349	46.336
285.362	43.938
303.53	45.973
384.106	43.938
155.678	45.788
160.672	44.863
206.275	45.048
220.798	44.863
295.383	45.017
311.725	45.048
7.526	45.872
12.672	45.788
130.888	45.788
194.712	45.788
298.312	45.788
2.312	46.713
180.722	46.597
200.547	47.068
279.165	46.99
77.238	47.638
150.312	47.638
242.812	47.638
248.362	47.638
285.362	49.302
382.796	48.665
213.212	49.95
252.988	49.673
263.955	50.412
296.799	49.992
197.025	50.412
289.988	49.95
59.046	51.543
80.938	51.338
176.521	51.235
208.772	51.338
76.004	52.494
191.938	52.262
214.894	53.019
64.172	53.303
107.762	53.188
112.503	53.072
279.072	53.65
288.96	53.599
293.225	53.65
84.535	54.729
192.111	58.246
247.438	54.113
382.488	54.113
157.712	55.038
285.362	55.038
298.428	55.153
80.012	55.963
188.34	56.271
252.371	56.065
345.603	55.847
370.925	55.963
74.74	57.535
163.16	57.504
217.953	57.003
329.647	56.772
335.415	57.196
88.338	57.998
104.988	57.812
110.229	57.71
215.327	58.738
289.248	58.275
293.759	59.449
310.44	58.429
376.938	57.812
49.95	58.738
68.728	58.738
194.712	59.2
340.978	58.622
83.712	59.662
96.2	59.662
184.64	60.279
225.34	60.279
332.422	61.397
78.625	61.05
210.971	62.615
315.623	61.116
327.265	60.958
337.489	62.71
365.838	60.588
373.052	61.05
262.238	61.975
45.479	62.54
268.713	62.438
286.288	62.438
298.312	62.438
311.879	61.821
379.376	62.942
87.228	63.363
203.914	65.699
384.338	63.363
81.965	64.904
265.629	63.671
273.338	64.288
309.515	64.596
328.098	64.288
92.223	65.212
324.213	65.952
201.311	69.406
269.709	67.205
368.497	66.253
265.938	67.062
292.647	66.947
329.578	67.062
374.779	67.165
206.481	70.762
300.162	67.988
380.753	67.872
172.513	68.913
93.467	70.174
182.688	69.838
216.913	70.3
272.412	69.838
326.062	71.307
177.785	71.41
266.678	72.15
304.054	74.399
209.513	72.798
310.392	76.421
383.412	72.612
89.599	73.622
313.449	74.042
6.629	74.36
94.812	75.202
189.471	74.36
248.362	74.925
372.197	74.347
172.513	75.388
201.65	75.85
205.442	76.128
208.703	76.197
264.203	76.775
323.288	77.052
377.76	76.929
286.359	77.736
328.653	77.145
90.928	78.625
195.638	78.163
293.996	78.224
6.198	79.55
324.064	81.418
372.96	79.735
95.738	80.012
204.888	80.012
268.713	80.012
291.144	82.622
304.672	80.128
75.572	80.938
317.738	80.938
332.332	81.554
363.679	81.04
377.934	81.649
198.721	81.965
179.635	83.435
60.472	83.828
92.038	83.898
373.978	84.452
204.99	84.946
212.288	85.378
252.988	84.638
172.513	85.562
382.488	85.827
190.55	86.95
280.635	87.104
299.7	86.302
364.912	88.164
378.788	85.562
359.64	87.69
92.885	88.954
177.022	88.222
370.578	88.453
377.862	88.073
173.9	89.262
194.712	89.262
243.121	89.365
102.398	90.188
111.462	90.188
170.478	90.65
191.244	91.228
203.962	90.188
211.825	90.372
252.165	90.496
291.838	90.188
97.943	92.322
198.31	91.729
328.028	91.228
363.409	93.598
106.838	92.778
161.528	92.153
222.925	92.5
296.648	92.038
322.825	92.764
174.247	93.078
315.888	92.962
358.438	92.962
369.117	93.635
155.215	94.535
182.225	94.072
207.663	93.888
242.072	94.35
275.997	93.772
282.588	94.35
347.453	94.003
102.212	94.998
111.36	95.429
301.55	94.697
165.112	95.738
189.471	96.2
292.878	95.853
163.334	98.655
15.263	97.588
106.652	97.588
159.058	97.924
191.938	98.328
237.879	97.69
328.573	97.455
196.871	98.615
220.612	98.512
309.875	98.512
359.825	98.512
364.576	99.942
55.963	99.438
289.885	100.054
349.072	99.322
102.028	100.363
111	100.548
153.91	100.979
175.75	100.548
250.328	100.247
255.763	100.627
352.674	103.422
51.338	101.552
92.038	101.288
148.36	101.596
204.299	101.792
321.173	101.882
344.447	101.172
355.547	101.403
74.462	102.952
162.153	102.675
223.303	102.801
314.847	102.097
15.263	103.138
58.532	103.754
106.501	103.053
273.926	103.642
279.35	103.138
296	103.138
31.103	104.178
151.469	105.623
209.397	103.947
233.665	104.679
349.188	104.803
360.172	103.947
0.462	104.988
21.429	104.885
101.75	105.45
120.376	105.408
156.233	105.173
303.978	105.103
363.802	104.803
38.272	105.797
53.804	106.015
244.663	106.375
276.745	107.324
323.403	106.028
383.412	105.913
66.474	107.342
77.238	107.578
115.163	106.838
268.828	106.953
355.778	106.722
366.647	106.722
4.163	107.762
71.502	107.762
139.328	107.878
167.148	108.225
184.538	107.762
255.146	107.865
123.95	109.15
129.243	109.201
260.503	108.572
361.213	108.688
160.796	109.715
307.748	110.075
351.315	109.89
363.122	112.447
377.202	109.613
0.462	110.538
8.972	110.538
84.806	111.294
118.863	110.538
273.954	110.435
347.602	110.538
74.547	111.799
79.928	112.051
104.988	111.462
214.754	110.846
218.454	111.565
230.556	111.462
233.562	111.462
369.075	111.462
4.078	112.976
33.66	113.004
68.913	112.388
178.715	113.149
263.625	112.572
279.41	114.961
282.588	112.388
342.448	112.388
383.412	112.123
228.013	114.053
356.472	113.197
93.425	114.423
150.312	114.423
293.996	114.135
302.822	114.353
0.694	115.163
77.832	115.625
88.338	115.163
108.688	115.163
309.528	115.278
362.138	115.625
37.462	116.088
72.276	116.172
82.973	116.088
183.921	117.167
197.488	116.088
222.462	116.55
259.198	116.088
378.942	116.242
382.488	116.088
58.84	117.629
288.138	117.752
384.338	117.012
97.521	118.07
174.867	118.526
202.922	117.822
367.572	117.822
76.649	118.778
91.533	119.199
153.088	118.598
158.638	118.863
217.221	118.965
231.712	118.863
263.162	119.325
297.388	118.863
357.397	118.747
86.488	119.788
109.51	120.404
212.288	120.528
302.321	119.685
314.847	119.672
81.293	121.068
187.128	120.712
225.34	121.021
72.612	121.638
164.29	121.946
254.529	121.329
343.638	122.378
366.578	122.378
2.312	122.562
325.798	122.562
331.612	122.562
369.538	122.562
68.072	124.076
77.238	123.672
156.903	123.603
282.588	123.672
354.738	123.488
59.662	124.413
84.452	124.875
258.846	124.515
275.997	124.297
336.353	124.528
349.303	124.528
9.712	127.003
72.781	126.431
300.162	126.262
305.096	126.365
162.453	127.303
203.038	127.188
208.896	127.29
342.828	127.303
371.203	127.928
352.425	129.038
